split,case_id,case_name,case_type,class_action_sought,num_source_docs,raw_word_count,summary_clean_word_count,modeling_clean_word_count
test,EE-MA-0012,"EEOC v. NOVEON, INC",Equal Employment,No,3,3675,3504,3507
test,EE-MD-0009,"EEOC v. Avado Brands, Inc.",Equal Employment,No,4,6647,6315,6327
test,EE-MD-0017,"EEOC v. BlueHippo FUNDING, LLC",Equal Employment,No,3,2994,2994,2999
test,EE-MD-0022,EEOC v. COCA-COLA ENTERPRISES INC. dba MID-ATLANTIC COCA,Equal Employment,No,4,5219,4989,4986
test,EE-MD-0040,EEOC v. FEDERAL EXPRESS CORPORATION (d/b/a FEDEX EXPRESS),Equal Employment,No,6,8852,8768,8768
test,EE-MD-0050,"EEOC v. HOME PARAMOUNT PEST CONTROL COMPANIES, INC.",Equal Employment,No,3,3265,3253,3259
test,EE-MD-0110,EEOC v. BANKRUPTCY AUTHORITIES INC,Equal Employment,No,5,4126,4126,4132
test,EE-MD-0133,Bond & United States v. Baltimore Department of Public Works,Equal Employment,No,4,8653,8653,8655
test,EE-MD-0140,O'Bannon v. Friedman's,Equal Employment,Yes,17,56060,54860,54895
test,EE-MD-0148,EEOC v. Xerxes Corporation,Equal Employment,No,7,40727,39797,39808
test,EE-MD-0151,Stone v. Trump,Equal Employment,No,13,116311,111935,111953
test,EE-MD-0153,Savage v. Pocomoke City,Equal Employment,No,9,67427,65747,65793
test,EE-MI-0001,EEOC v. A & R Truss Company,Equal Employment,No,3,3667,3597,3600
test,EE-MI-0024,EEOC v. Buffalo Wild Wings Grill & Bar,Equal Employment,No,3,3110,3102,3109
test,EE-MI-0116,EEOC v. Meade Lexus,Equal Employment,No,5,7855,7563,7572
test,EE-MI-0131,EEOC v. PEPSI BOTTLING GROUP (a/k/a PEPSI COLA COMPANY),Equal Employment,No,4,4542,4478,4479
test,EE-MI-0136,"EEOC v. The Reed Group, Inc.",Equal Employment,No,3,2139,2139,2143
test,EE-MI-0140,EEOC v. SEARS ROEBUCK AND CO.,Equal Employment,No,4,2529,2521,2528
test,EE-MI-0158,EEOC v. UNITED AUTO WORKERS INTERNATIONAL UNION,Equal Employment,No,3,2523,2523,2524
test,EE-MI-0195,"EEOC v. Guardsmark, LLC",Equal Employment,No,7,9928,9880,9891
test,EE-MN-0014,"EEOC v. ENTRONIX INTERNATIONAL, INC.",Equal Employment,No,4,4928,4818,4829
test,EE-MN-0073,EEOC v. VENTURA FOODS LLC,Equal Employment,No,3,4393,4343,4361
test,EE-MN-0075,Peterson v. Seagate US LLC,Equal Employment,Yes,16,65906,65076,65062
test,EE-MN-0082,Hall v. Best Buy Co.,Equal Employment,No,13,83951,81937,81944
test,EE-MO-0030,EEOC v. FAMILY MOTOR INN,Equal Employment,No,6,8490,8110,8121
test,EE-MO-0035,"EEOC v. Garden City Plastics Equipment and Supply Company, Inc.",Equal Employment,No,10,11335,11335,11335
test,EE-MO-0054,"EEOC v. Midamerica Hotels Corp., d/b/a Burger King",Equal Employment,No,6,17549,17076,17087
test,EE-MO-0087,EEOC v. UMB Bank Financial Corporation,Equal Employment,No,8,14276,14276,14281
test,EE-MO-0093,EEOC v. WESTERN CONTAINER,Equal Employment,No,4,5708,5684,5688
test,EE-MO-0094,EEOC v. WOODBINE HEALTHCARE LTD,Equal Employment,Yes,9,21356,21352,21341
test,EE-MO-0110,EEOC v. Bodega Bars USA,Equal Employment,No,6,7821,7741,7745
test,EE-NC-0016,EEOC v. CARMIKE CINEMAS INC,Equal Employment,No,7,16548,16544,16551
test,EE-NC-0035,EEOC v. FEDERAL EXPRESS,Equal Employment,No,6,11534,11534,11528
test,EE-NC-0088,"EEOC v. QUIK-CHEK, INC.",Equal Employment,No,3,4094,3974,3976
test,EE-NC-0094,"EEOC v. S.G.T. CINELLI'S, INC.",Equal Employment,No,6,6325,6215,6214
test,EE-NC-0100,"Santana v. Sears, Roebuck & Co.",Equal Employment,No,5,16001,15741,15737
test,EE-NC-0102,EEOC v. SHONEY'S,Equal Employment,No,3,15642,15618,15616
test,EE-NC-0119,EEOC v. UNITED RENTAL HOMES,Equal Employment,No,3,2774,2774,2779
test,EE-NC-0140,United States v. University of North Carolina,Equal Employment,No,6,12577,12057,12032
test,EE-NE-0017,EEOC v. WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY AND/OR OMAHA WOODMEN LIFE INSURANCE SOCIETY,Equal Employment,No,13,40977,40977,40980
test,EE-NJ-0012,EEOC v. BED BATH & BEYOND,Equal Employment,No,3,5321,5180,5188
test,EE-NJ-0014,EEOC v. Blackwell's Book Services,Equal Employment,No,4,5677,5507,5518
test,EE-NJ-0020,EEOC v. CLIFFORD B. FINKLE JR. INC.,Equal Employment,No,5,6434,6286,6283
test,EE-NJ-0032,EEOC v. FOODCRAFTERS DISTRIBUTION CO.,Equal Employment,No,11,47681,46451,46487
test,EE-NJ-0097,EEOC v. U.S. Aluminum,Equal Employment,No,5,11473,11373,11383
test,EE-NM-0003,"EEOC v. American Seafood Partners, LTD",Equal Employment,No,2,2193,2193,2200
test,EE-NM-0004,EEOC v. AMERISUITES,Equal Employment,No,3,4143,4143,4146
test,EE-NM-0014,EEOC v. Bell Gas and Ballew Distributing,Equal Employment,No,8,22748,22428,22425
test,EE-NM-0021,EEOC v. CRACKER BARREL,Equal Employment,No,4,7676,7612,7605
test,EE-NM-0022,EEOC v. UNIFLEX SOUTHWEST (d/b/a CYCLE PLASTICS),Equal Employment,No,3,4722,4722,4735
test,EE-NM-0023,EEOC v. FARMERS COUNTRY MARKET,Equal Employment,No,3,5232,5232,5232
test,EE-NM-0024,EEOC v. Health Centers of Northern New Mexico,Equal Employment,No,5,7384,7384,7390
test,EE-NM-0047,EEOC v. B&B MANAGEMENT INC (d/b/a TACO BELL),Equal Employment,No,3,5039,5039,5039
test,EE-NM-0055,EEOC v. LOCKHEED MARTIN CORPORATION (LOCKHEED MARTIN MISSION SYSTEMS),Equal Employment,No,6,9872,9872,9885
test,EE-NM-0061,United States v. Northwest New Mexico Regional Solid Waste Authority,Equal Employment,No,3,12382,12370,12364
test,EE-NM-0062,United States of America v. The New Mexico Department of Public Safety,Equal Employment,No,7,7161,7125,7121
test,EE-NV-0001,"EEOC v. AMERICA WEST AIRLINES, INC.",Equal Employment,No,3,7878,7698,7704
test,EE-NY-0019,EEOC v. BOOKS FOR LESS,Equal Employment,No,5,13643,13523,13541
test,EE-NY-0040,EEOC v. DREYFUS SERVICE CORPORATION,Equal Employment,No,5,11662,11396,11398
test,EE-NY-0069,"EEOC v. HEATHER'S HOSPITALITIES, INC.",Equal Employment,No,3,5128,5128,5141
test,EE-NY-0117,Equal Employment Opportunity Commission v. Nichols Gas and Oil,Equal Employment,No,7,23829,23689,23695
test,EE-NY-0121,EEOC v. OCS GROUP INC,Equal Employment,No,3,3666,3666,3671
test,EE-NY-0129,EEOC v. POLAR AIR CARGO,Equal Employment,No,3,4569,4569,4583
test,EE-NY-0168,EEOC v. THE MELROSE HOTEL,Equal Employment,No,4,9930,9930,9936
test,EE-NY-0171,"EEOC v. THERMAL FOAMS, INC.",Equal Employment,No,4,3756,3606,3603
test,EE-NY-0247,Cerda v. Restaurant Associates,Equal Employment,Yes,5,6923,6735,6729
test,EE-NY-0259,Davis v. Eastman Kodak,Equal Employment,Yes,10,92720,90957,90971
test,EE-NY-0293,Coleman v. City of New York,Equal Employment,Yes,2,13840,13530,13536
test,EE-NY-0298,Richardson v. New York,Equal Employment,Yes,5,59899,58569,58574
test,EE-OH-0012,EEOC v. CARTER-JONES LUMBER COMPANY,Equal Employment,No,9,14899,14899,14901
test,EE-OH-0054,"EEOC v. Overnite Transportation, Inc.",Equal Employment,No,5,14336,14336,14340
test,EE-OH-0056,EEOC v. Pitt Ohio Express,Equal Employment,Yes,6,17241,17151,17174
test,EE-OH-0070,EEOC v. Sundance Rehabilitation Corporation,Equal Employment,No,7,18349,18345,18334
test,EE-OH-0071,EEOC v. THE BROWN PUBLISHING COMPANY,Equal Employment,No,3,4434,4434,4437
test,EE-OH-0089,"United States of America v. Village of Woodmere, Ohio",Equal Employment,No,8,13930,13829,13854
test,EE-OH-0111,Koren v. Ohio Bell Telephone Company,Equal Employment,No,4,7479,7479,7466
test,EE-OK-0024,EEOC v. Great Plains Coca Cola Bottling Company,Equal Employment,No,9,10050,10050,10050
test,EE-OK-0047,"United States of America v. City of Sulphur, Oklahoma",Equal Employment,No,3,2452,2420,2421
test,EE-PA-0056,EEOC v. DINE INC (d/b/a SILK CITY DINER),Equal Employment,No,3,6193,6193,6193
test,EE-PA-0082,"EEOC v. GREG & DEB'S, INC d/b/a NORTH PARK LOUNGE CLUBHOUSE",Equal Employment,No,6,13208,12714,12726
test,EE-PA-0090,EEOC v. INTERSTATE BRANDS CORPORATION,Equal Employment,No,5,5088,5088,5097
test,EE-PA-0146,EEOC v. Red Robin Diner,Equal Employment,No,4,5172,5142,5145
test,EE-PA-0152,"EEOC v. SPD Technologies, Inc.",Equal Employment,No,4,5236,5026,5028
test,EE-PA-0195,"United States of America v. City of Erie, Pennsylvania",Equal Employment,Yes,3,13339,13107,13101
test,EE-PA-0204,Davis v. Kraft Foods North America Inc.,Equal Employment,Yes,5,27859,27859,27847
test,EE-PA-0238,Hodczak v. Latrobe Specialty Steel Company,Equal Employment,Yes,22,48536,47716,47698
test,EE-PA-0250,"Mayer v. Driver Solutions, Inc.",Equal Employment,Yes,6,38239,36855,36845
test,EE-SC-0045,EEOC v. Palmetto Restaurant Group,Equal Employment,No,4,9826,9826,9829
test,EE-TN-0001,"EEOC v. A & I PRODUCTS, INC.",Equal Employment,No,4,10446,10146,10141
test,EE-TN-0009,EEOC v. APPALACHIAN OIL COMPANY INC,Equal Employment,No,3,3333,3333,3344
test,EE-TN-0089,EEOC v. Paramount Staffing,Equal Employment,No,7,15576,15316,15303
test,EE-TN-0103,EEOC v. Sharp Manufacturing Company of America,Equal Employment,No,4,11429,11129,11136
test,EE-TN-0145,Wilson v. Cendant Corporation,Equal Employment,Yes,3,18379,17484,17496
test,EE-TX-0047,EEOC v. BLUE FLASH EXPRESS LLC,Equal Employment,No,4,4560,4468,4474
test,EE-TX-0053,EEOC v. BRENTWOOD HEALTHCARE LTD,Equal Employment,No,4,6536,6446,6457
test,EE-TX-0062,"EEOC v. Beall Concrete Enterprises, Inc., a wholly owned subsidiary",Equal Employment,No,6,10962,10812,10812
test,EE-TX-0065,"EEOC v. Brookdale Living Communities Of Texas, Inc.",Equal Employment,No,5,6217,5947,5950
test,EE-TX-0080,EEOC v. PORT ARTHUR HOUSING AUTHORITY,Equal Employment,No,3,2675,2575,2575
test,EE-TX-0102,"EEOC v. Dolgencorp of Texas (""Dollar General"")",Equal Employment,No,4,6265,6217,6227
test,EE-TX-0126,"EEOC v. FLYING J, INC.",Equal Employment,No,3,3820,3690,3694
test,EE-TX-0138,EEOC v. G.I. TRUCKING COMPANY,Equal Employment,No,3,4252,4236,4241
test,EE-TX-0169,EEOC v. Harlingen Family Dentistry,Equal Employment,No,5,4741,4725,4727
test,EE-TX-0192,EEOC v. KROGER,Equal Employment,Yes,6,12259,12259,12257
test,EE-TX-0216,"EEOC v. M&S IMAGING PARTNERS, L.P.",Equal Employment,No,3,2481,2481,2483
test,EE-TX-0226,EEOC v. MIKE ALBERT LEASING INCORPORATED,Equal Employment,No,7,9222,9022,9035
test,EE-TX-0234,"EEOC v. Mothers Work, Inc.",Equal Employment,No,7,17186,16896,16902
test,EE-TX-0260,"EEOC v. Parfumes De Couer Limited, Inc.",Equal Employment,No,3,3479,3479,3487
test,EE-TX-0269,EEOC v. PETROFAC SERVICES INC,Equal Employment,No,3,3579,3579,3585
test,EE-TX-0284,"EEOC v. PRIME PLACEMENT, INC.",Equal Employment,No,4,5631,5431,5439
test,EE-TX-0305,EEOC v. RON CLARK FORD INC,Equal Employment,No,5,9545,9407,9406
test,EE-TX-0313,"EEOC v. SABIC AMERICAS, INC.",Equal Employment,No,4,5168,5168,5168
test,EE-TX-0324,"EEOC v. Sears, Roebuck & Co.",Equal Employment,No,5,4045,4045,4049
test,EE-TX-0380,EEOC v. U-Haul Co. of Texas,Equal Employment,No,7,8214,8178,8189
test,EE-TX-0393,EEOC v. Union Pacific Railroad Company,Equal Employment,No,6,13384,12968,12980
test,EE-TX-0416,EEOC v. Williamson County Cablevision Company Dba Cox Communications,Equal Employment,No,4,2974,2846,2846
test,EE-TX-0417,EEOC v. WILLIAMSON COUNTY CABLEVISION COMPANY,Equal Employment,No,3,2930,2820,2824
test,EE-TX-0424,"Jordan and United States of America v. Matagorda County, Texas",Equal Employment,No,4,10683,10651,10636
test,EE-TX-0432,United States of America v. Sheriff of McLennan County and McLennan County,Equal Employment,No,3,3771,3735,3728
test,EE-TX-0433,"United States of America v. City of San Antonio, Texas",Equal Employment,No,3,4018,3894,3914
test,EE-TX-0434,"Woodall v. American Airlines, Inc.",Equal Employment,Yes,7,19122,18762,18757
test,EE-UT-0006,EEOC v. DEES FAMILY RESTAURANT,Equal Employment,No,3,5326,5266,5273
test,EE-VA-0125,"United States of America v. City of Chesapeake, Virginia",Equal Employment,No,3,12750,12750,12743
test,EE-WA-0015,EEOC v. El Dorado Stone,Equal Employment,No,9,24073,23473,23507
test,EE-WA-0028,EEOC v. HORSESHOE LAKE GOLF COURSE,Equal Employment,No,6,7702,7574,7577
test,EE-WA-0031,EEOC v. HUNTWOOD INDUSTRIES,Equal Employment,No,6,7081,7081,7093
test,EE-WA-0046,EEOC v. CENTRAL PARK LODGES LONG TERM CARE INC (d/b/a LINDEN GROVE HEALTH CARE CENTER),Equal Employment,Yes,6,34372,33326,33333
test,EE-WA-0049,"EEOC v. LAIDLAW, INC.",Equal Employment,No,8,10841,10821,10829
test,EE-WA-0056,"EEOC v. Medical Management, Inc.",Equal Employment,No,5,7699,7443,7453
test,EE-WA-0062,"EEOC v. OLYMPIC SECURITY SERVICES, INC.",Equal Employment,No,3,5496,5492,5507
test,EE-WA-0088,EEOC v. Swinerton Builders,Equal Employment,No,4,4307,4287,4303
test,EE-WA-0099,EEOC v. TUALATIN VALLEY BUILDERS SUPPLY,Equal Employment,No,3,6053,6041,6043
test,EE-WI-0016,"EEOC v. HOME DEPOT USA, INC.",Equal Employment,No,4,4143,4143,4152
test,EE-WI-0033,"EEOC v. Management Hospitality of Racine, Inc., d/b/a IHOP",Equal Employment,No,6,33257,33203,33208
test,EE-WI-0040,"EEOC v. SCHNEIDER NATIONAL, INC.",Equal Employment,No,8,14318,14318,14317
test,EE-WV-0006,United States of America v. The Sheriff of Hampshire County and the Hampshire County Commission,Equal Employment,No,3,4813,4773,4768
test,EE-WY-0002,EEOC v. CUNDY ASPHALT PAVING CONSTRUCTION INC,Equal Employment,No,4,5591,5351,5360
test,EE-WY-0006,"EEOC v. M & N Equipment, Inc., LLC",Equal Employment,No,4,3238,3166,3171
test,EJ-CA-0001,Californians for Renewable Energy v. United States Environmental Protection Agency,Environmental Justice,No,4,46764,46084,46072
test,EJ-DC-0001,Standing Rock Sioux Tribe v. United States Army Corps of Engineers,Environmental Justice,No,27,242827,235871,235940
test,EJ-IL-0001,City of Evanston v. Texaco,Environmental Justice,No,4,33058,32482,32494
test,FA-CA-0004,Freedom from Religion Foundation v. Geithner,Speech and Religious Freedom,No,9,51958,51776,51851
test,FA-DC-0001,Roman Catholic Archbishop of Washington v. Sebelius,Speech and Religious Freedom,No,15,105617,103483,103468
test,FA-DC-0004,Gilardi v. Dep't of Health and Human Services [Gilardi v. Sebelius],Speech and Religious Freedom,No,12,68769,67718,67782
test,FA-DC-0005,"Tyndale House Publishers, Inc. v. Sebelius",Speech and Religious Freedom,No,9,78060,75870,75923
test,FA-DC-0011,Stewart v. Sebelius,Speech and Religious Freedom,No,4,9606,9266,9268
test,FA-DC-0012,Williams v. Sebelius,Speech and Religious Freedom,No,4,12584,12124,12132
test,FA-IA-0001,Dordt College v. Sebelius,Speech and Religious Freedom,No,10,94488,91808,91602
test,FA-IN-0002,Diocese of Fort Wayne-South Bend v. Burwell,Speech and Religious Freedom,No,9,65379,63409,63398
test,FA-MA-0001,ACLU of Mass v. Leavitt,Speech and Religious Freedom,No,4,10472,10472,10470
test,FA-MA-0002,Glik v. Cunniffe,Speech and Religious Freedom,No,13,71769,71187,71174
test,FA-MD-0001,Sharp v. Baltimore City Police,Speech and Religious Freedom,No,10,34341,33352,33353
test,FA-MN-0002,"Child Evangelism Fellowship of Minnesota v. Elk River Area School District, #728",Speech and Religious Freedom,No,5,9282,9072,9072
test,FA-MO-0001,Roman Catholic Archdiocese of St. Louis v. Sebelius,Speech and Religious Freedom,No,6,26176,26132,26504
test,FA-MO-0003,"Sharpe Holdings, Inc. v. U.S. Dep't of Health and Human Servs.",Speech and Religious Freedom,No,17,92081,92081,91961
test,FA-MS-0001,"Catholic Diocese of Biloxi, Inc. v. Sebelius",Speech and Religious Freedom,No,7,46147,44767,44753
test,FA-OK-0001,Hobby Lobby v. Sebelius,Speech and Religious Freedom,No,16,112095,109175,109230
test,FA-OK-0005,Southern Nazarene University v. Sebelius,Speech and Religious Freedom,No,14,103998,101778,101569
test,FA-PA-0010,Zubik v. Burwell [II],Speech and Religious Freedom,No,16,62963,61603,61594
test,FA-TN-0001,Roman Catholic Diocese of Nashville v. Sebelius,Speech and Religious Freedom,No,14,101556,98960,98946
test,FA-TX-0006,Criswell College v. Sebelius,Speech and Religious Freedom,No,4,16025,15525,15525
test,FH-AL-0003,United States v. Biswas,Fair Housing/Lending/Insurance,No,4,12334,11954,11958
test,FH-AL-0007,United States v. First United Security Bank,Fair Housing/Lending/Insurance,No,10,30988,29839,29864
test,FH-AL-0008,Central Alabama Fair Housing Center v. Magee,Fair Housing/Lending/Insurance,Yes,12,83303,80833,80848
test,FH-CA-0007,United States v. Countrywide Financial Corporation,Fair Housing/Lending/Insurance,No,5,24330,24188,24208
test,FH-CA-0013,United States v. Plaza Home Mortgage,Fair Housing/Lending/Insurance,No,3,14084,13714,13707
test,FH-CA-0015,City of Los Angeles v. JPMorgan Chase,Fair Housing/Lending/Insurance,No,10,61852,60352,60312
test,FH-CT-0001,United States v. Shawmut Mortgage Company,Fair Housing/Lending/Insurance,No,4,7977,7977,7985
test,FH-DC-0001,U.S. v. Chevy Chase Federal Savings Bank,Fair Housing/Lending/Insurance,No,3,11876,11764,11784
test,FH-IA-0001,United States v. Nieman,Fair Housing/Lending/Insurance,No,3,6017,5747,5752
test,FH-MA-0002,"Barrett v. H&R Block, Inc.",Fair Housing/Lending/Insurance,Yes,8,39415,38405,38425
test,FH-NE-0001,United States v. Latvian Tower Condominium,Fair Housing/Lending/Insurance,No,3,9450,9386,9391
test,FH-NJ-0003,Mt. Holly Gardens Citizens in Action v. Township of Mount Holly,Fair Housing/Lending/Insurance,No,16,202489,199428,199513
test,FH-NY-0008,Vargas v. Town of Smithtown,Fair Housing/Lending/Insurance,Yes,6,19780,19394,19393
test,FH-NY-0014,"United States v. Burgundy Gardens, LLC",Fair Housing/Lending/Insurance,No,7,10719,10399,10422
test,FH-NY-0015,"United States v. Larkspur, LLC",Fair Housing/Lending/Insurance,No,4,14345,13827,13842
test,FH-NY-0018,"United States v. GFI Mortgage Bankers, Inc.",Fair Housing/Lending/Insurance,No,6,14949,14561,14577
test,FH-NY-0023,Fortune Society v. Sandcastle Towers Housing Development Fund Corp.,Fair Housing/Lending/Insurance,No,5,61046,59436,59416
test,FH-NY-0025,Mhany Management Inc. v. County Of Nassau,Fair Housing/Lending/Insurance,No,17,193390,190169,190175
test,FH-TX-0006,United States v. Nixon,Fair Housing/Lending/Insurance,No,3,8927,8642,8645
test,FH-TX-0007,United States v. Primelending,Fair Housing/Lending/Insurance,No,4,8978,8658,8666
test,FH-TX-0009,United States v. Fort Davis State Bank,Fair Housing/Lending/Insurance,No,3,6707,6427,6427
test,FH-WI-0003,United States v. Southport Bank,Fair Housing/Lending/Insurance,No,3,6376,6204,6208
test,ID-CT-0005,U.S. v. Connecticut,Intellectual Disability (Facility),No,18,108371,107617,107564
test,ID-MS-0002,U.S. v. Mississippi,Intellectual Disability (Facility),No,5,7879,7859,7864
test,ID-NY-0001,Benjamin B. v. Mario Cuomo,Intellectual Disability (Facility),Yes,2,7360,7348,7365
test,ID-WA-0003,Dunakin v. Quiqley,Intellectual Disability (Facility),Yes,8,55835,54969,54966
test,ID-WY-0001,Weston v. Wyoming State Training School,Intellectual Disability (Facility),Yes,34,97567,97567,97562
test,IM-AZ-0013,Chamber of Commerce of the United States v. Whiting,Immigration and/or the Border ,No,15,176104,175860,176031
test,IM-AZ-0015,United States v. Arizona,Immigration and/or the Border ,No,15,208235,205245,205452
test,IM-AZ-0016,Friendly House v. Whiting,Immigration and/or the Border ,Yes,13,227276,224116,224110
test,IM-AZ-0021,"Doe v. Johnson [later Kelly, Nielsen]",Immigration and/or the Border ,Yes,31,292172,286100,285764
test,IM-AZ-0025,Unknown Party v. Motel 6,Immigration and/or the Border ,Yes,5,50751,49391,49391
test,IM-AZ-0026,Tenorio-Serrano v. Driscoll,Immigration and/or the Border ,Yes,5,31158,30268,30278
test,IM-CA-0103,Center for Biological Diversity v. U.S. Department of Homeland Security,Immigration and/or the Border ,No,13,215111,209135,208630
test,IM-CA-0119,American Civil Liberties Union of Northern California v. U.S. Immigration and Customs Enforcement,Immigration and/or the Border ,No,4,7702,7502,7508
test,IM-CA-0120,Garland v. Gonzalez (Aleman Gonzalez v. Sessions),Immigration and/or the Border ,Yes,6,47553,46323,46361
test,IM-CA-0122,Community Legal Services in East Palo Alto v. U.S. Department of Homeland Security,Immigration and/or the Border ,No,3,11195,10975,10974
test,IM-CA-0123,Doe 1 v. McAleenan,Immigration and/or the Border ,Yes,5,45081,44471,44476
test,IM-CA-0132,City and County of San Francisco v. Sessions III,Immigration and/or the Border ,No,6,42623,41653,41630
test,IM-CA-0144,Innovation Law Lab v. Nielsen,Immigration and/or the Border ,No,6,52578,51158,51212
test,IM-CA-0150,Nightingale v. U.S. Citizenship and Immigration Services,Immigration and/or the Border ,Yes,5,35389,34699,34705
